DATE_TIME,DATE,TIME,Average of AMBIENT_TEMPERATURE,Average of MODULE_TEMPERATURE,Average of IRRADIATION,Average of DC_POWER,Average of AC_POWER,Average of DAILY_YIELD,Average of TOTAL_YIELD,DAILY_YIELD,TOTAL_YIELD
27-05-20 19:45,27-05-20,19:45:00,23.18479407,22.36693927,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 20:00,27-05-20,20:00:00,23.05576167,21.543813,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 20:15,27-05-20,20:15:00,22.88948167,21.41620693,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 20:30,27-05-20,20:30:00,22.82562867,21.13024913,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 20:45,27-05-20,20:45:00,22.96097607,21.15417673,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 21:00,27-05-20,21:00:00,23.148819,21.30161843,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 21:15,27-05-20,21:15:00,23.238674,21.1259462,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 21:30,27-05-20,21:30:00,23.172168,20.79120887,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 21:45,27-05-20,21:45:00,23.00936693,20.55801187,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 22:00,27-05-20,22:00:00,22.93573607,20.53448693,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 22:15,27-05-20,22:15:00,22.89959913,20.5220438,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 22:30,27-05-20,22:30:00,22.90470173,20.86255293,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 22:45,27-05-20,22:45:00,22.90138947,21.32351267,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 23:00,27-05-20,23:00:00,23.19335943,22.03716821,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 23:15,27-05-20,23:15:00,23.44536527,22.40249227,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 23:30,27-05-20,23:30:00,23.4742208,22.3474202,0,0,0,3003.090909,6948529.636,3003.090909,6948529.636
27-05-20 23:45,27-05-20,23:45:00,23.37004987,22.21977767,0,0,0,2766.059253,6948529.636,2766.059253,6948529.636
28-05-20 0:00,28-05-20,0:00:00,23.34788807,22.0466448,0,0,0,202.5625,6948529.636,202.5625,6948529.636
28-05-20 0:15,28-05-20,0:15:00,23.15407727,21.73290207,0,0,0,0,6948529.636,0,6948529.636
28-05-20 0:30,28-05-20,0:30:00,23.14515773,21.68950193,0,0,0,0,6948529.636,0,6948529.636
28-05-20 0:45,28-05-20,0:45:00,23.12067273,21.7263734,0,0,0,0,6948529.636,0,6948529.636
28-05-20 1:00,28-05-20,1:00:00,23.0277302,21.05123893,0,0,0,0,6948529.636,0,6948529.636
28-05-20 1:15,28-05-20,1:15:00,22.74159679,20.34154179,0,0,0,0,6948529.636,0,6948529.636
28-05-20 1:30,28-05-20,1:30:00,22.54430947,20.22720133,0,0,0,0,6948529.636,0,6948529.636
28-05-20 1:45,28-05-20,1:45:00,22.4315856,20.4031962,0,0,0,0,6948529.636,0,6948529.636
28-05-20 2:00,28-05-20,2:00:00,22.5432046,20.55102133,0,0,0,0,6948529.636,0,6948529.636
28-05-20 2:15,28-05-20,2:15:00,22.5473002,20.59141633,0,0,0,0,6948529.636,0,6948529.636
28-05-20 2:30,28-05-20,2:30:00,22.39808753,20.53677973,0,0,0,0,6948529.636,0,6948529.636
28-05-20 2:45,28-05-20,2:45:00,22.4661296,20.65275667,0,0,0,0,6948529.636,0,6948529.636
28-05-20 3:00,28-05-20,3:00:00,22.41656287,20.6208456,0,0,0,0,6948529.636,0,6948529.636
28-05-20 3:15,28-05-20,3:15:00,22.44371464,20.57537414,0,0,0,0,6948529.636,0,6948529.636
28-05-20 3:30,28-05-20,3:30:00,22.5855528,20.9133688,0,0,0,0,6948529.636,0,6948529.636
28-05-20 3:45,28-05-20,3:45:00,22.70174173,21.1886312,0,0,0,0,6948529.636,0,6948529.636
28-05-20 4:00,28-05-20,4:00:00,22.62317493,20.72333173,0,0,0,0,6948529.636,0,6948529.636
28-05-20 4:15,28-05-20,4:15:00,22.6158384,20.25167433,0,0,0,0,6948529.636,0,6948529.636
28-05-20 4:30,28-05-20,4:30:00,22.5532246,20.27452807,0,0,0,0,6948529.636,0,6948529.636
28-05-20 4:45,28-05-20,4:45:00,22.43520107,19.97839767,0,0,0,0,6948529.636,0,6948529.636
28-05-20 5:00,28-05-20,5:00:00,22.13752027,19.74531447,0,0,0,0,6948529.636,0,6948529.636
28-05-20 5:15,28-05-20,5:15:00,21.98794553,19.99453113,0,0,0,0,6948529.636,0,6948529.636
28-05-20 5:30,28-05-20,5:30:00,21.8506328,19.85389193,0,0,0,0,6948529.636,0,6948529.636
28-05-20 5:45,28-05-20,5:45:00,21.65635886,19.20186943,0.000384042,0,0,0,6948529.636,0,6948529.636
28-05-20 6:00,28-05-20,6:00:00,21.6234394,19.32128107,0.011226563,150.6720779,14.54521104,0.775974026,6948530.412,0.775974026,6948530.412
28-05-20 6:15,28-05-20,6:15:00,21.68139047,19.69300753,0.030798331,432.0357143,41.76891234,7.556818182,6948537.193,7.556818182,6948537.193
28-05-20 6:30,28-05-20,6:30:00,21.9106464,20.36565967,0.052576436,796.1266234,77.22792208,21.98214286,6948551.619,21.98214286,6948551.619
28-05-20 6:45,28-05-20,6:45:00,22.47227367,21.5067932,0.092041366,1306.57711,127.2420455,47.05844156,6948576.695,47.05844156,6948576.695
28-05-20 7:00,28-05-20,7:00:00,23.25191027,23.56722207,0.174379912,1945.465097,190.6921266,86.65422078,6948616.291,86.65422078,6948616.291
28-05-20 7:15,28-05-20,7:15:00,23.5200622,27.5222758,0.229341301,2673.086039,262.2313312,143.1095779,6948672.746,143.1095779,6948672.746
28-05-20 7:30,28-05-20,7:30:00,24.10040087,31.04328613,0.284643191,3425.256494,336.6468344,217.288961,6948746.925,217.288961,6948746.925
28-05-20 7:45,28-05-20,7:45:00,24.59085529,33.98376064,0.339297901,4244.954546,416.8977273,311.301948,6948840.938,311.301948,6948840.938
28-05-20 8:00,28-05-20,8:00:00,25.10441687,36.95732793,0.390554109,5016.651786,491.8813312,423.2751623,6948952.912,423.2751623,6948952.912
28-05-20 8:15,28-05-20,8:15:00,25.93090607,39.14253953,0.447486879,5860.475649,574.2869318,556.6314935,6949086.268,556.6314935,6949086.268
28-05-20 8:30,28-05-20,8:30:00,26.5218384,40.79867733,0.507255695,6725.108766,658.7124188,708.9613095,6949239.098,708.9613095,6949239.098
28-05-20 8:45,28-05-20,8:45:00,27.13689167,43.47980553,0.567932123,7578.339286,741.9488636,885.2978896,6949414.934,885.2978896,6949414.934
28-05-20 9:00,28-05-20,9:00:00,27.54449053,44.7877972,0.618635225,8228.30763,805.3058442,1078.474026,6949608.11,1078.474026,6949608.11
28-05-20 9:15,28-05-20,9:15:00,27.93476573,46.07325053,0.662755193,8839.729708,864.8607955,1288.214286,6949817.851,1288.214286,6949817.851
28-05-20 9:30,28-05-20,9:30:00,28.2101116,48.59591267,0.714268366,9462.334416,925.4689935,1512.796266,6950042.733,1512.796266,6950042.733
28-05-20 9:45,28-05-20,9:45:00,28.67243964,49.25772086,0.733739867,9652.651515,943.9059253,1745.097403,6950275.032,1745.097403,6950275.032
28-05-20 10:00,28-05-20,10:00:00,28.8991944,50.21702253,0.809098003,10246.29302,1001.485552,1985.882305,6950515.018,1985.882305,6950515.018
28-05-20 10:15,28-05-20,10:15:00,29.42018233,51.9404828,0.829575281,10603.27597,1035.508766,2243.237013,6950772.419,2243.237013,6950772.419
28-05-20 10:30,28-05-20,10:30:00,29.4800944,54.2505046,0.818236025,9830.160714,960.160552,2491.543831,6951021.44,2491.543831,6951021.44
28-05-20 10:45,28-05-20,10:45:00,29.96606647,55.059627,0.725274507,9448.325487,922.6867695,2731.772727,6951261.409,2731.772727,6951261.409
28-05-20 11:00,28-05-20,11:00:00,29.91422333,51.16156007,0.807332034,11008.02516,1073.968101,2963.434253,6951493.071,2963.434253,6951493.071
28-05-20 11:15,28-05-20,11:15:00,30.55613393,57.9774638,0.959750819,12477.51218,1216.65349,3258.74026,6951786.543,3258.74026,6951786.543
28-05-20 11:30,28-05-20,11:30:00,31.31245933,59.50381447,1.009763066,12901.38799,1257.916721,3568.652597,6952098.993,3568.652597,6952098.993
28-05-20 11:45,28-05-20,11:45:00,31.61480713,59.99013253,0.962788822,12545.73377,1223.538474,3880.429924,6952409.743,3880.429924,6952409.743
28-05-20 12:00,28-05-20,12:00:00,31.7778442,59.60229933,0.927457289,12055.18344,1175.93539,4182.24513,6952711.835,4182.24513,6952711.835
28-05-20 12:15,28-05-20,12:15:00,32.29975367,60.04074325,1.063722258,12935.07511,1261.339091,4497.908009,6953028.817,4497.908009,6953028.817
28-05-20 12:30,28-05-20,12:30:00,32.15694979,58.43889107,0.801180456,11019.90341,1075.366234,4773.267857,6953302.904,4773.267857,6953302.904
28-05-20 12:45,28-05-20,12:45:00,32.25066307,58.20901713,0.90865983,12078.71266,1178.254708,5057.962662,6953587.599,5057.962662,6953587.599
28-05-20 13:00,28-05-20,13:00:00,32.9157552,60.92674347,1.008243875,12852.6039,1253.132549,5363.268669,6953892.905,5363.268669,6953892.905
28-05-20 13:15,28-05-20,13:15:00,33.30490127,61.48070287,0.87740903,10346.83442,1009.944562,5670.387175,6954200.024,5670.387175,6954200.024
28-05-20 13:30,28-05-20,13:30:00,32.80250586,49.77019207,0.513674094,7227.725649,706.9668019,5847.066558,6954377.047,5847.066558,6954377.047
28-05-20 13:45,28-05-20,13:45:00,32.92808647,49.82007233,0.741744231,9953.551136,971.7647727,6058.743506,6954588.38,6058.743506,6954588.38
28-05-20 14:00,28-05-20,14:00:00,33.7576235,56.5494842,0.718638987,9409.748106,919.0397132,6340.487825,6954869.691,6340.487825,6954869.691
28-05-20 14:15,28-05-20,14:15:00,32.78992793,46.81591136,0.403313417,4786.756494,469.5766234,6487.713474,6955017.485,6487.713474,6955017.485
28-05-20 14:30,28-05-20,14:30:00,32.84624807,48.51458733,0.55182746,8143.596591,796.3391234,6644.344968,6955173.981,6644.344968,6955173.981
28-05-20 14:45,28-05-20,14:45:00,32.96533185,46.83451485,0.537780788,8069.247836,789.2644481,6823.645833,6955353.282,6823.645833,6955353.282
28-05-20 15:00,28-05-20,15:00:00,33.39793093,51.45386533,0.739770027,10024.63555,980.1614448,7068.757305,6955598.394,7068.757305,6955598.394
28-05-20 15:15,28-05-20,15:15:00,33.4184388,50.9835652,0.642219944,8584.292208,839.9315747,7296.001623,6955825.638,7296.001623,6955825.638
28-05-20 15:30,28-05-20,15:30:00,33.45063293,49.20921033,0.572510369,8032.006223,786.1419913,7501.12013,6956031.185,7501.12013,6956031.185
28-05-20 15:45,28-05-20,15:45:00,33.09783493,47.05743857,0.479389241,6138.17776,601.2406656,7669.624188,6956199.261,7669.624188,6956199.261
28-05-20 16:00,28-05-20,16:00:00,32.85396113,42.799833,0.206959974,2941.449405,288.6233225,7785.381494,6956315.245,7785.381494,6956315.245
28-05-20 16:15,28-05-20,16:15:00,32.72757773,40.30443513,0.315240193,4431.969156,434.4285714,7883.284091,6956413.187,7883.284091,6956413.187
28-05-20 16:30,28-05-20,16:30:00,32.8664406,40.0736208,0.320722541,4332.630682,424.805763,7991.182089,6956520.326,7991.182089,6956520.326
28-05-20 16:45,28-05-20,16:45:00,32.67632836,38.69387814,0.291288889,3714.854978,364.784632,8079.81737,6956609.833,8079.81737,6956609.833
28-05-20 17:00,28-05-20,17:00:00,32.67141727,38.5844868,0.234882855,3258.747565,320.0809524,8169.426136,6956699.306,8169.426136,6956699.306
28-05-20 17:15,28-05-20,17:15:00,32.51223057,37.49488814,0.195937794,2614.327922,256.6666667,8245.494048,6956775.399,8245.494048,6956775.399
28-05-20 17:30,28-05-20,17:30:00,31.9580788,34.10791773,0.083615407,1127.763799,109.7300487,8289.396916,6956818.889,8289.396916,6956818.889
28-05-20 17:45,28-05-20,17:45:00,31.47694293,31.63483073,0.051798724,688.6858766,66.69699675,8310.201299,6956839.799,8310.201299,6956839.799
28-05-20 18:00,28-05-20,18:00:00,31.00580053,30.528898,0.035922909,477.549513,46.18311688,8324.399351,6956854.029,8324.399351,6956854.029
28-05-20 18:15,28-05-20,18:15:00,30.42119707,29.99576036,0.020675625,268.150974,25.9040855,8333.918019,6956863.571,8333.918019,6956863.571
28-05-20 18:30,28-05-20,18:30:00,29.72327093,29.32079429,0.007399102,59.84058442,5.766136364,8337.512987,6956867.146,8337.512987,6956867.146
28-05-20 18:45,28-05-20,18:45:00,28.56131,27.98389913,0.001263681,0,0,8337.818182,6956867.455,8337.818182,6956867.455
28-05-20 19:00,28-05-20,19:00:00,28.05981847,27.34047433,0,0,0,8337.818182,6956867.455,8337.818182,6956867.455
28-05-20 19:15,28-05-20,19:15:00,27.7923808,26.7919168,0,0,0,8337.818182,6956867.455,8337.818182,6956867.455
28-05-20 19:30,28-05-20,19:30:00,27.6113422,26.0416464,0,0,0,8337.818182,6956867.455,8337.818182,6956867.455
28-05-20 19:45,28-05-20,19:45:00,27.3556456,25.63727807,0,0,0,8337.818182,6956867.455,8337.818182,6956867.455
28-05-20 20:00,28-05-20,20:00:00,27.13539564,25.52932307,0,0,0,8337.818182,6956867.455,8337.818182,6956867.455
28-05-20 20:15,28-05-20,20:15:00,26.93152067,25.35537527,0,0,0,8337.818182,6956867.455,8337.818182,6956867.455
28-05-20 20:30,28-05-20,20:30:00,26.72478447,25.21092527,0,0,0,8337.818182,6956867.455,8337.818182,6956867.455
28-05-20 20:45,28-05-20,20:45:00,26.4515138,24.99562987,0,0,0,8337.818182,6956867.455,8337.818182,6956867.455
28-05-20 21:00,28-05-20,21:00:00,26.2307618,24.61902467,0,0,0,8337.818182,6956867.455,8337.818182,6956867.455
28-05-20 21:15,28-05-20,21:15:00,24.98380838,24.34896562,0,0,0,8337.818182,6956867.455,8337.818182,6956867.455
28-05-20 21:30,28-05-20,21:30:00,22.00026769,20.65195162,0,0,0,8337.818182,6956867.455,8337.818182,6956867.455
28-05-20 21:45,28-05-20,21:45:00,20.61398777,19.55331654,0,0,0,8337.818182,6956867.455,8337.818182,6956867.455
28-05-20 22:00,28-05-20,22:00:00,20.84500333,19.86522427,0,0,0,8337.818182,6956867.455,8337.818182,6956867.455
28-05-20 22:15,28-05-20,22:15:00,21.10015247,20.13362207,0,0,0,8337.818182,6956867.455,8337.818182,6956867.455
29-05-20 6:15,29-05-20,6:15:00,20.83839933,20.16665392,0.040902335,507.0606061,49.10818182,2.131818182,6956869.58,2.131818182,6956869.58
29-05-20 6:30,29-05-20,6:30:00,21.0031935,20.9889395,0.066323158,982.3831169,95.44253247,18.79545455,6956886.25,18.79545455,6956886.25
29-05-20 6:45,29-05-20,6:45:00,21.18515207,21.92250173,0.099878044,1523.319805,148.7887175,47.95211039,6956915.407,47.95211039,6956915.407
29-05-20 7:00,29-05-20,7:00:00,21.43288993,24.11876633,0.130125543,1962.021104,192.3358766,92.28652597,6956959.741,92.28652597,6956959.741
29-05-20 7:15,29-05-20,7:15:00,21.80819507,26.070054,0.133900851,1979.405844,194.0374188,139.9147727,6957007.369,139.9147727,6957007.369
29-05-20 7:30,29-05-20,7:30:00,22.1382732,26.9603476,0.152861262,2221.315747,217.7885552,190.8400974,6957058.295,190.8400974,6957058.295
29-05-20 7:45,29-05-20,7:45:00,22.34573353,28.1821268,0.188819984,2710.625812,265.8607955,250.4902597,6957117.945,250.4902597,6957117.945
29-05-20 8:00,29-05-20,8:00:00,22.67702447,29.93045647,0.233644605,3340.806007,328.3097403,324.0251623,6957191.48,324.0251623,6957191.48
29-05-20 8:15,29-05-20,8:15:00,23.1681946,32.69951147,0.299662534,4267.377435,419.0928571,417.5154221,6957284.97,417.5154221,6957284.97
29-05-20 8:30,29-05-20,8:30:00,23.66407273,35.25810747,0.359172322,5027.150974,492.9636364,529.4537338,6957396.908,529.4537338,6957396.908
29-05-20 8:45,29-05-20,8:45:00,24.08229293,37.54553864,0.393341279,5548.212662,543.7845779,659.6663961,6957527.39,659.6663961,6957527.39
29-05-20 9:00,29-05-20,9:00:00,24.37939667,40.1277506,0.483568593,6874.344156,673.1163149,803.963474,6957671.451,803.963474,6957671.451
29-05-20 9:15,29-05-20,9:15:00,25.40005687,47.31288253,0.683993537,9074.231331,887.6559253,1010.308442,6957877.763,1010.308442,6957877.763
29-05-20 9:30,29-05-20,9:30:00,25.6231832,47.15650247,0.485174513,6498.055195,636.4771104,1202.67776,6958070.132,1202.67776,6958070.132
29-05-20 9:45,29-05-20,9:45:00,26.1870668,47.0743288,0.61887154,8446.907468,826.1997565,1380.429383,6958247.884,1380.429383,6958247.884
29-05-20 10:00,29-05-20,10:00:00,26.661143,47.86209887,0.625929115,8731.588474,853.7326569,1574.106331,6958441.561,1574.106331,6958441.561
29-05-20 10:15,29-05-20,10:15:00,27.28059887,56.17617787,0.922471946,11876.83279,1158.731981,1843.287338,6958709.363,1843.287338,6958709.363
29-05-20 10:30,29-05-20,10:30:00,27.96214193,59.34772947,0.942640817,12077.0901,1178.199594,2134.633929,6959002.088,2134.633929,6959002.088
29-05-20 10:45,29-05-20,10:45:00,28.6902568,57.81664833,0.880648258,11448.86445,1117.544562,2415.405844,6959282.86,2415.405844,6959282.86
29-05-20 11:00,29-05-20,11:00:00,28.98941914,58.54648693,0.89846418,11666.93669,1138.170698,2695.296266,6959562.751,2695.296266,6959562.751
29-05-20 11:15,29-05-20,11:15:00,29.17119147,57.72865393,0.844823108,10959.64367,1069.535958,2981.912338,6959849.367,2981.912338,6959849.367
29-05-20 11:30,29-05-20,11:30:00,29.17043653,54.0487796,0.725667321,9280.253247,906.6840097,3216.714286,6960084.169,3216.714286,6960084.169
29-05-20 11:45,29-05-20,11:45:00,29.45211587,57.4801796,1.051895543,12622.33279,1231.170292,3487.386364,6960354.841,3487.386364,6960354.841
29-05-20 12:00,29-05-20,12:00:00,30.0820658,61.4289776,0.875959719,11875.47321,1158.849513,3779.900974,6960647.356,3779.900974,6960647.356
29-05-20 12:15,29-05-20,12:15:00,29.98060707,58.23431193,0.711932499,10191.84416,995.9912338,4048.867695,6960916.322,4048.867695,6960916.322
29-05-20 12:30,29-05-20,12:30:00,30.22876787,58.4341208,0.907262212,11937.19805,1164.621916,4315.63961,6961183.094,4315.63961,6961183.094
29-05-20 12:45,29-05-20,12:45:00,30.41427827,62.09320067,0.964028712,12409.83036,1210.07427,4617.758929,6961485.214,4617.758929,6961485.214
29-05-20 13:00,29-05-20,13:00:00,31.0336488,63.14266973,0.975007761,12535.2987,1222.253247,4919.915584,6961787.37,4919.915584,6961787.37
29-05-20 13:15,29-05-20,13:15:00,31.22641807,63.19209207,0.906359092,11593.94886,1131.444805,5221.887175,6962089.342,5221.887175,6962089.342
29-05-20 13:30,29-05-20,13:30:00,31.45149127,58.44219167,0.870920262,10963.81656,1070.722646,5492.75,6962360.205,5492.75,6962360.205
29-05-20 13:45,29-05-20,13:45:00,31.4721985,58.87419564,0.631655037,8877.304383,867.9859578,5750.938312,6962618.393,5750.938312,6962618.393
29-05-20 14:00,29-05-20,14:00:00,31.29462073,50.15845953,0.471598983,6666.959416,653.0022727,5926.673701,6962794.128,5926.673701,6962794.128
29-05-20 14:15,29-05-20,14:15:00,31.44660047,51.540208,0.725410408,9284.928572,907.8702922,6119.479708,6962986.934,6119.479708,6962986.934
29-05-20 14:30,29-05-20,14:30:00,31.9529074,53.65471587,0.611296238,8175.981331,800.1262987,6337.253247,6963204.708,6337.253247,6963204.708
29-05-20 14:45,29-05-20,14:45:00,32.07957367,53.01984073,0.652565973,8807.895292,861.6940747,6548.00487,6963415.459,6548.00487,6963415.459
29-05-20 15:00,29-05-20,15:00:00,32.37420473,52.76566173,0.559360168,7704.659091,754.2308442,6752.545455,6963620,6752.545455,6963620
29-05-20 15:15,29-05-20,15:15:00,32.27581187,51.22181007,0.519266135,7478.607955,732.1928571,6940.461039,6963807.916,6940.461039,6963807.916
29-05-20 15:30,29-05-20,15:30:00,32.34201053,48.92515073,0.524943236,6998.033279,685.3093344,7117.034903,6963984.489,7117.034903,6963984.489
29-05-20 15:45,29-05-20,15:45:00,32.46573564,48.31849457,0.534863906,7313.126623,716.0749188,7290.448052,6964157.903,7290.448052,6964157.903
29-05-20 16:00,29-05-20,16:00:00,32.45574533,47.4088624,0.484228046,6729.604708,659.1543831,7466.068993,6964333.524,7466.068993,6964333.524
29-05-20 16:15,29-05-20,16:15:00,31.81478467,46.41744407,0.457150144,6385.48052,625.5499188,7625.32711,6964492.782,7625.32711,6964492.782
29-05-20 16:30,29-05-20,16:30:00,31.6578208,43.54560113,0.302686481,4174.290584,409.9664773,7756.67776,6964624.132,7756.67776,6964624.132
29-05-20 16:45,29-05-20,16:45:00,30.83621833,39.6094684,0.25664592,3609.24513,354.7190747,7852.372565,6964719.827,7852.372565,6964719.827
29-05-20 17:00,29-05-20,17:00:00,30.0257304,36.7043906,0.2275632,3206.066558,314.8721591,7933.67776,6964801.132,7933.67776,6964801.132
29-05-20 17:15,29-05-20,17:15:00,29.58132927,34.95715533,0.163290324,2312.159091,226.712987,8004.646916,6964872.101,8004.646916,6964872.101
29-05-20 17:30,29-05-20,17:30:00,29.13962607,32.1050026,0.086977631,1239.690747,120.6789773,8046.721591,6964914.176,8046.721591,6964914.176
29-05-20 17:45,29-05-20,17:45:00,28.60853564,30.09376086,0.065127653,923.1087662,89.64301948,8072.48052,6964939.935,8072.48052,6964939.935
29-05-20 18:00,29-05-20,18:00:00,28.17793367,28.66382253,0.033313008,446.898539,43.22573052,8089.633929,6964957.088,8089.633929,6964957.088
29-05-20 18:15,29-05-20,18:15:00,27.79263707,27.22354733,0.010402443,126.8395563,12.24832251,8095.261634,6964962.716,8095.261634,6964962.716
29-05-20 18:30,29-05-20,18:30:00,27.43268633,26.25335673,0.003065661,3.9125,0.37875,8012.6,6768212.9,8012.6,6768212.9
29-05-20 18:45,29-05-20,18:45:00,27.0520792,25.38117267,0,0,0,8012.6,6768212.9,8012.6,6768212.9
29-05-20 19:00,29-05-20,19:00:00,26.57452987,24.8557904,0,0,0,8012.6,6768212.9,8012.6,6768212.9
29-05-20 19:15,29-05-20,19:15:00,26.25181073,24.42285167,0,0,0,8012.6,6768212.9,8012.6,6768212.9
29-05-20 19:30,29-05-20,19:30:00,25.99156107,23.6388794,0,0,0,8012.6,6768212.9,8012.6,6768212.9
29-05-20 19:45,29-05-20,19:45:00,25.52207653,22.86692293,0,0,0,8012.6,6768212.9,8012.6,6768212.9
29-05-20 20:00,29-05-20,20:00:00,25.53364047,23.55485433,0,0,0,3642.090909,6964963.409,3642.090909,6964963.409
29-05-20 20:15,29-05-20,20:15:00,25.580924,24.16174314,0,0,0,3642.090909,6964963.409,3642.090909,6964963.409
29-05-20 20:30,29-05-20,20:30:00,25.6105834,24.43322947,0,0,0,3642.090909,6964963.409,3642.090909,6964963.409
29-05-20 20:45,29-05-20,20:45:00,25.57697573,24.29630733,0,0,0,3642.090909,6964963.409,3642.090909,6964963.409
29-05-20 21:00,29-05-20,21:00:00,25.56937447,24.1769226,0,0,0,3642.090909,6964963.409,3642.090909,6964963.409
29-05-20 21:15,29-05-20,21:15:00,25.5727214,24.30524493,0,0,0,3642.090909,6964963.409,3642.090909,6964963.409
29-05-20 21:30,29-05-20,21:30:00,25.53245233,24.24543453,0,0,0,3642.090909,6964963.409,3642.090909,6964963.409
29-05-20 21:45,29-05-20,21:45:00,25.4170736,24.08434453,0,0,0,3642.090909,6964963.409,3642.090909,6964963.409
29-05-20 22:00,29-05-20,22:00:00,25.31565747,24.1501708,0,0,0,3642.090909,6964963.409,3642.090909,6964963.409
29-05-20 22:15,29-05-20,22:15:00,24.6701782,23.41752533,0,0,0,3642.090909,6964963.409,3642.090909,6964963.409
29-05-20 22:30,29-05-20,22:30:00,22.479893,21.28826507,0,0,0,3642.090909,6964963.409,3642.090909,6964963.409
29-05-20 22:45,29-05-20,22:45:00,21.80762807,20.89023486,0,0,0,3642.090909,6964963.409,3642.090909,6964963.409
29-05-20 23:00,29-05-20,23:00:00,21.58188473,20.80005707,0,0,0,3642.090909,6964963.409,3642.090909,6964963.409
29-05-20 23:15,29-05-20,23:15:00,21.44609787,20.709676,0,0,0,3642.090909,6964963.409,3642.090909,6964963.409
29-05-20 23:30,29-05-20,23:30:00,21.5154318,20.65117787,0,0,0,3642.090909,6964963.409,3642.090909,6964963.409
29-05-20 23:45,29-05-20,23:45:00,21.5897746,20.9075114,0,0,0,3402.899351,6964963.409,3402.899351,6964963.409
30-05-20 0:00,30-05-20,0:00:00,21.52715873,20.8601236,0,0,0,94.97077923,6964963.409,94.97077923,6964963.409
30-05-20 0:15,30-05-20,0:15:00,21.492806,20.69905987,0,0,0,0,6964963.409,0,6964963.409
30-05-20 0:30,30-05-20,0:30:00,21.3664144,20.52970367,0,0,0,0,6964963.409,0,6964963.409
30-05-20 0:45,30-05-20,0:45:00,21.3732096,20.50499067,0,0,0,0,6964963.409,0,6964963.409
30-05-20 1:00,30-05-20,1:00:00,21.3210645,20.41563629,0,0,0,0,6964963.409,0,6964963.409
30-05-20 1:15,30-05-20,1:15:00,21.29543873,20.294574,0,0,0,0,6964963.409,0,6964963.409
30-05-20 1:30,30-05-20,1:30:00,21.305418,20.40134893,0,0,0,0,6964963.409,0,6964963.409
30-05-20 1:45,30-05-20,1:45:00,21.262144,20.47354133,0,0,0,0,6964963.409,0,6964963.409
30-05-20 2:00,30-05-20,2:00:00,21.25114333,20.46340327,0,0,0,0,6964963.409,0,6964963.409
30-05-20 2:15,30-05-20,2:15:00,21.31638587,20.49529,0,0,0,0,6964963.409,0,6964963.409
30-05-20 2:30,30-05-20,2:30:00,21.3130046,20.61629027,0,0,0,0,6964963.409,0,6964963.409
30-05-20 2:45,30-05-20,2:45:00,21.40104367,20.68991693,0,0,0,0,6964963.409,0,6964963.409
30-05-20 3:00,30-05-20,3:00:00,21.4183166,20.60063273,0,0,0,0,6964963.409,0,6964963.409
30-05-20 3:15,30-05-20,3:15:00,21.39867286,20.53199114,0,0,0,0,6964963.409,0,6964963.409
30-05-20 3:30,30-05-20,3:30:00,21.37410473,20.53302007,0,0,0,0,6964963.409,0,6964963.409
30-05-20 3:45,30-05-20,3:45:00,21.3664836,20.48927813,0,0,0,0,6964963.409,0,6964963.409
30-05-20 4:00,30-05-20,4:00:00,21.41384273,20.515926,0,0,0,0,6964963.409,0,6964963.409
30-05-20 4:15,30-05-20,4:15:00,21.42423293,20.5375876,0,0,0,0,6964963.409,0,6964963.409
30-05-20 4:30,30-05-20,4:30:00,21.4370606,20.5680806,0,0,0,0,6964963.409,0,6964963.409
30-05-20 4:45,30-05-20,4:45:00,21.29342033,20.2706728,0,0,0,0,6964963.409,0,6964963.409
30-05-20 5:00,30-05-20,5:00:00,21.24248647,20.14850667,0,0,0,0,6964963.409,0,6964963.409
30-05-20 5:15,30-05-20,5:15:00,21.27621873,20.2370014,0,0,0,0,6964963.409,0,6964963.409
30-05-20 5:30,30-05-20,5:30:00,21.26208493,20.15769047,0,0,0,0,6964963.409,0,6964963.409
30-05-20 5:45,30-05-20,5:45:00,21.22681107,19.82743393,0.001054233,0,0,0,6964963.409,0,6964963.409
30-05-20 6:00,30-05-20,6:00:00,21.15011187,19.7475058,0.007835054,74.42207792,7.176704545,0.242694805,6964963.652,0.242694805,6964963.652
